record_id,relation,carrier,target_rig_status,target_obs082_class,control_family,control_id,control_relation,control_carrier,control_contract,control_expected_behavior,match_rationale,contrast_hypothesis,available_artifact_source,evidence_available,control_strength_grade,control_limitations
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,relation,three_way__strict_numeric_all,three_way,strict_numeric_all,,"same carrier, different relation should not reproduce target-specific contrast",Tests whether carrier preserves target relation specifically,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,carrier,C_vs_Cp2__stability_core_3,C_vs_Cp2,stability_core_3,,"same relation, different carrier should show differentiated carrier role",Tests whether carrier role is specific or overbroad,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,carrier,C_vs_Cp2__geometry_scores_only,C_vs_Cp2,geometry_scores_only,,"same relation, different carrier should show differentiated carrier role",Tests whether carrier role is specific or overbroad,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,carrier,C_vs_Cp2__no_window,C_vs_Cp2,no_window,,"same relation, different carrier should show differentiated carrier role",Tests whether carrier role is specific or overbroad,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,carrier,C_vs_Cp2__stability_plus_geometry,C_vs_Cp2,stability_plus_geometry,,"same relation, different carrier should show differentiated carrier role",Tests whether carrier role is specific or overbroad,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,carrier,C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,,"same relation, different carrier should show differentiated carrier role",Tests whether carrier role is specific or overbroad,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,contract,C_vs_Cp2__strict_numeric_all__contract__numeric_transform,C_vs_Cp2,strict_numeric_all,numeric_transform,contract family numeric_transform should reveal structured survival or weakness when evidence exists,Tests whether survival/failure localizes to contract family,target should show stronger or structurally different evidence than matched control,missing_optional_evidence,False,D,optional evidence missing; not scored as positive evidence
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,contract,C_vs_Cp2__strict_numeric_all__contract__scale_band,C_vs_Cp2,strict_numeric_all,scale_band,contract family scale_band should reveal structured survival or weakness when evidence exists,Tests whether survival/failure localizes to contract family,target should show stronger or structurally different evidence than matched control,OBS-080/081 survival/contract evidence when present,True,B,derived or partial artifact evidence available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,contract,C_vs_Cp2__strict_numeric_all__contract__feature_family_projection,C_vs_Cp2,strict_numeric_all,feature_family_projection,contract family feature_family_projection should reveal structured survival or weakness when evidence exists,Tests whether survival/failure localizes to contract family,target should show stronger or structurally different evidence than matched control,OBS-080/081 survival/contract evidence when present,True,B,derived or partial artifact evidence available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,contract,C_vs_Cp2__strict_numeric_all__contract__structural_resampling,C_vs_Cp2,strict_numeric_all,structural_resampling,contract family structural_resampling should reveal structured survival or weakness when evidence exists,Tests whether survival/failure localizes to contract family,target should show stronger or structurally different evidence than matched control,OBS-080/081 survival/contract evidence when present,True,B,derived or partial artifact evidence available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,geometry_needed,C_vs_Cp2__stability_core_3,C_vs_Cp2,stability_core_3,,geometry/compact/path carriers should show differentiated necessity or sharpening,Tests geometry-needed label versus carrier role,target should show stronger or structurally different evidence than matched control,OBS-081 geometry-needed ladder and carrier records,True,B,derived or partial artifact evidence available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,geometry_needed,C_vs_Cp2__stability_plus_geometry,C_vs_Cp2,stability_plus_geometry,,geometry/compact/path carriers should show differentiated necessity or sharpening,Tests geometry-needed label versus carrier role,target should show stronger or structurally different evidence than matched control,OBS-081 geometry-needed ladder and carrier records,True,B,derived or partial artifact evidence available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,geometry_needed,C_vs_Cp2__geometry_scores_only,C_vs_Cp2,geometry_scores_only,,geometry/compact/path carriers should show differentiated necessity or sharpening,Tests geometry-needed label versus carrier role,target should show stronger or structurally different evidence than matched control,OBS-081 geometry-needed ladder and carrier records,True,B,derived or partial artifact evidence available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,geometry_needed,C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,,geometry/compact/path carriers should show differentiated necessity or sharpening,Tests geometry-needed label versus carrier role,target should show stronger or structurally different evidence than matched control,OBS-081 geometry-needed ladder and carrier records,True,B,derived or partial artifact evidence available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,failure_mode,C_vs_Cp2__strict_numeric_all__failure_mode_control,C_vs_Cp2,strict_numeric_all,,matched controls should not show the same failure locus if localization is specific,Tests whether failure is localized rather than diffuse,target should show stronger or structurally different evidence than matched control,OBS-081/082 failure localization/blocker evidence,True,B,derived or partial artifact evidence available
C_vs_Cp2__strict_numeric_all,C_vs_Cp2,strict_numeric_all,redundant_reusable_invariant,C: diagnostic-only,permutation,C_vs_Cp2__strict_numeric_all__permutation_control,C_vs_Cp2,strict_numeric_all,,shuffle/permutation should weaken relation if available; insufficient alone for RIG specificity,"Baseline non-randomness control, not full negative-control contrast",target should show stronger or structurally different evidence than matched control,missing_optional_evidence,False,D,optional evidence missing; not scored as positive evidence
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,weak_redundant_carrier,C: diagnostic-only,relation,C_vs_Cp3__path_shares_only,C_vs_Cp3,path_shares_only,,"same carrier, different relation should not reproduce target-specific contrast",Tests whether carrier preserves target relation specifically,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,weak_redundant_carrier,C: diagnostic-only,relation,Cp2_vs_Cp3__path_shares_only,Cp2_vs_Cp3,path_shares_only,,"same carrier, different relation should not reproduce target-specific contrast",Tests whether carrier preserves target relation specifically,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
C_vs_Cp2__path_shares_only,C_vs_Cp2,path_shares_only,weak_redundant_carrier,C: diagnostic-only,relation,three_way__path_shares_only,three_way,path_shares_only,,"same carrier, different relation should not reproduce target-specific contrast",Tests whether carrier preserves target relation specifically,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
